SampleID	mean	sd	measure	X.SampleID	Experiment	Farm	Year	farm_number	section	row	block	section_block	farm_block	farm_section_block	farm_section_block_treatment	year_farm_section_block_treatment	Sample_type	DNA	DNA_sample_label	DNA_sample_name	DNA_seq_number	DNA_plate_number	DNA_col	DNA_row	Tissue	DNA_control	Treatment	Seed_source	Disinfection	Inoculation	plot_level	soil_moisture_at_planting	plants_at_planting	approx_plants_at_harvest	cob.weight.grams	cob_weight_g_plot_avg	max_cob_weight_plot	is_disease_score	seed_weight_g_plot	seed_weight_g_block	lb_seeds_plot	lb_seeds_block	cob_count_wk12	cob_count	cobs_per_plant	seeds_per_cob_g	Seeds_per_plant	disease	disease_plot_avg	Height	Height_avg	copies_ITS_all	copies_Fus_all	copies_Fverti_all	copies_Fum_all	perc_Fus_ITS	perc_Fvert_Fus	perc_Fum_Fus	log_copies_ITS_all	log_copies_Fus_all	log_copies_Fverti_all	log_copies_Fum_all
Sample132	45.98	3.5504445589	Richness	Sample132	1	OSU	2014	3	1	3	2	1.2	3.2	3.1.2	3.1.2.4	2014.3.1.2.4	Seed	1		OSU.14.SDH.3.2.4	132	2	5	D	Seed	0	4	3	1	1	1	NA	24	22	NA	81.65	139	1	1368	NA	3.013215859	NA	NA	20	0.9090909091	68.4	62.1818181818	0.6700820741	0.6773823625	NA	NA	32796.8399243165	775.0076052792	254.7396547152	0	2.3630557306	32.8693103113	0	4.5158452419	2.8898659776	2.4077980745	0
Sample133	61.93	4.608413474	Richness	Sample133	1	AS	2014	1	1	1	2	1.2	1.2	1.1.2	1.1.2.4	2014.1.1.2.4	Seed	1		AS.14.SDH.1.2.4	133	2	5	E	Seed	0	4	3	1	1	1	NA	20	18	NA	117.3846153846	180	1	1039.66	NA	2.29	NA	NA	13	0.7222222222	79.9738461538	57.7588888889	0.7911784424	0.6550332043	154	154.5	40974.8604662316	7.2676200456	0	0	0.017736778	0	0	4.6125280822	0.9173805096	0	0
Sample134	55.74	4.1745259212	Richness	Sample134	1	PC	2014	2	1	1	2	1.2	2.2	2.1.2	2.1.2.1	2014.2.1.2.1	Seed	1		PC.14.SDH.1.2.1	134	2	5	F	Seed	0	1	3	0	0	1	NA	16	15	NA	82.8892307692	131.06	1	893	NA	1.9669603524	NA	NA	13	0.8666666667	68.6923076923	59.5333333333	0.6824451811	0.6824451811	NA	NA	26420.3849310817	302.5893433128	200.0249781168	4.7977141784	1.1452874139	66.1044357765	1.5855529233	4.4219555783	2.4822865228	2.3032500235	0.7632568013
Sample135	55.13	3.8603265681	Richness	Sample135	1	OSU	2014	3	1	5	4	1.4	3.4	3.1.4	3.1.4.5	2014.3.1.4.5	Seed	1		OSU.14.SDH.5.4.5	135	2	5	G	Seed	0	5	4	0	0	1	NA	24	22	NA	81.5	124	1	941	NA	2.0726872247	NA	NA	14	0.6363636364	67.2142857143	42.7727272727	0.7594638013	0.7522428475	NA	NA	25594.1845523591	5.1876941688	0	0	0.0202690348	0	0	4.4081582653	0.7915288402	0	0
Sample136	38.39	4.532475409	Richness	Sample136	1	OSU	2014	3	1	6	1	1.1	3.1	3.1.1	3.1.1.4	2014.3.1.1.4	Seed	1		OSU.14.SDH.6.1.4	136	2	5	H	Seed	0	4	3	1	1	1	NA	24	22	NA	78.2631578947	149	1	1253	NA	2.7599118943	NA	NA	19	0.8636363636	65.9473684211	56.9545454545	0.6599908329	0.6515372302	NA	NA	26645.8052212234	145.65395166	29.4325140216	0	0.5466299496	20.2071510496	0	4.4256451474	2.1662937697	1.4833378308	0
Sample137	55.32	4.6815347565	Richness	Sample137	1	AS	2014	1	1	2	1	1.1	1.1	1.1.1	1.1.1.1	2014.1.1.1.1	Seed	1		AS.14.SDH.2.1.1	137	2	6	A	Seed	0	1	3	0	0	1	NA	20	18	NA	94.6666666667	167	1	971.56	NA	2.14	NA	NA	15	0.8333333333	64.7706666667	53.9755555556	0.6279779723	0.6161247113	143	127.5	30978.5567594253	416.7433397184	386.241312216	11.7841835486	1.3452638964	92.6808602333	2.8276837145	4.4910751998	2.6209095345	2.5879816831	1.1066729974
Sample138	52.19	4.8172564387	Richness	Sample138	1	PC	2014	2	1	1	1	1.1	2.1	2.1.1	2.1.1.2	2014.2.1.1.2	Seed	1		PC.14.SDH.1.1.2	138	2	6	B	Seed	0	2	3	1	0	1	NA	16	15	NA	75	125	1	441	NA	0.9713656388	NA	NA	8	0.5333333333	55.125	29.4	0.7004601205	0.7004601205	NA	NA	19823.1565194207	268.7765847408	161.3241987192	3.6102040181	1.3558717779	60.0216714841	1.3431988585	4.297194718	2.4310042524	2.2103832677	0.6637201449
Sample139	34.57	3.7369436007	Richness	Sample139	1	OSU	2014	3	1	7	1	1.1	3.1	3.1.1	3.1.1.8	2014.3.1.1.8	Seed	1		OSU.14.SDH.7.1.8	139	2	6	C	Seed	0	8	4	1	1	1	NA	24	22	NA	81.0625	125	1	1055	NA	2.3237885463	NA	NA	16	0.7272727273	65.9375	47.9545454545	0.6921341283	0.7074144035	NA	NA	31176.0746312874	62.9567646984	84.89849046	0.1526159651	0.2019393572	134.8520542101	0.2424139262	4.4938353626	1.8058864865	1.9339855318	0.0616846308
Sample140	42.98	3.6180802991	Richness	Sample140	1	OSU	2014	3	2	9	2	2.2	3.2	3.2.2	3.2.2.8	2014.3.2.2.8	Seed	1		OSU.14.SDH.9.2.8	140	2	6	D	Seed	0	8	4	1	1	1	NA	24	22	NA	72.76	111.8	1	831.5	NA	1.8314977974	NA	NA	14	0.6363636364	59.3928571429	37.7954545455	0.7421955174	0.6884755197	NA	NA	32340.3285710029	1478.2774294152	0	0	4.5710031244	0	0	4.5097578566	3.1700496309	0	0
Sample141	44.28	3.9134061219	Richness	Sample141	1	AS	2014	1	1	2	1	1.1	1.1	1.1.1	1.1.1.4	2014.1.1.1.4	Seed	1		AS.14.SDH.2.1.4	141	2	6	E	Seed	0	4	3	1	1	1	NA	20	18	NA	130.1052631579	220	1	1598.08	NA	3.52	NA	NA	19	1.0555555556	84.1094736842	88.7822222222	0.5417667946	0.5820478793	116	149.5	29943.0258077096	1701.4583180136	1826.0976931032	37.5716948299	5.682319245	107.3254439307	2.2082054219	4.4763101884	3.2310764877	3.2617617693	1.5862687221
Sample142	28.9	3.9325114704	Richness	Sample142	1	PC	2014	2	1	1	2	1.2	2.2	2.1.2	2.1.2.2	2014.2.1.2.2	Seed	1		PC.14.SDH.1.2.2	142	2	6	F	Seed	0	2	3	1	0	1	NA	16	15	NA	72.1538461538	111	1	707	NA	1.5572687225	NA	NA	13	0.8666666667	54.3846153846	47.1333333333	0.5857201571	0.5857201571	NA	NA	23464.7537043863	539.0790941232	420.0334069128	9.3135326385	2.2973993289	77.9168421651	1.7276746103	4.370434508	2.7324573665	2.6243165563	1.0134074473
Sample143	53.83	4.7843494856	Richness	Sample143	1	OSU	2014	3	1	8	4	1.4	3.4	3.1.4	3.1.4.8	2014.3.1.4.8	Seed	1		OSU.14.SDH.8.4.8	143	2	6	G	Seed	0	8	4	1	1	1	NA	24	22	NA	67.3333333333	129	1	519	NA	1.1431718062	NA	NA	9	0.4090909091	57.6666666667	23.5909090909	0.6725353046	0.7114431016	NA	NA	35014.306054439	15.4628420712	16.761293544	0	0.044161498	108.3972368522	0	4.5442579267	1.216504812	1.249474592	0
Sample144	59.25	5.8799007069	Richness	Sample144	1	OSU	2014	3	1	8	5	1.5	3.5	3.1.5	3.1.5.7	2014.3.1.5.7	Seed	1		OSU.14.SDH.8.5.7	144	2	6	H	Seed	0	7	4	0	1	1	NA	24	22	NA	49.1058823529	100.6	1	662.7	NA	1.45969163	NA	NA	17	0.7727272727	38.9823529412	30.1227272727	0.6038668388	0.6637701284	NA	NA	20690.3909808449	15.3722460144	1.2290891088	0	0.0742965468	7.9955076678	0	4.3157896871	1.2141082619	0.3481274299	0
Sample145	48.33	4.4518864461	Richness	Sample145	1	AS	2014	1	1	2	2	1.2	1.2	1.1.2	1.1.2.1	2014.1.1.2.1	Seed	1		AS.14.SDH.2.2.1	145	2	7	A	Seed	0	1	3	0	0	1	NA	20	18	NA	96.6	184	1	935.24	NA	2.06	NA	NA	15	0.8333333333	62.3493333333	51.9577777778	0.6652724629	0.6228911059	153	129	28440.9786945481	68.0492127768	22.3753848984	0.4257894654	0.2392646663	32.881181112	0.6257081427	4.4539598068	1.8391587316	1.3687587707	0.1540554016
Sample146	41.21	3.8984456887	Richness	Sample146	1	PC	2014	2	1	1	2	1.2	2.2	2.1.2	2.1.2.3	2014.2.1.2.3	Seed	1		PC.14.SDH.1.2.3	146	2	7	B	Seed	0	3	3	0	1	1	NA	16	15	NA	69.5714285714	114	1	402	NA	0.8854625551	NA	NA	7	0.4666666667	57.4285714286	26.8	0.7914703886	0.7914703886	NA	NA	21849.8468284163	12013.8745104888	10552.1798755968	226.0825951091	54.9837928148	87.8332786511	1.8818458184	4.3394682727	4.0797192392	4.0233833406	2.3561838487
Sample147	54.55	4.1423533057	Richness	Sample147	1	OSU	2014	3	2	9	3	2.3	3.3	3.2.3	3.2.3.2	2014.3.2.3.2	Seed	1		OSU.14.SDH.9.3.2	147	2	7	C	Seed	0	2	3	1	0	1	NA	24	22	NA	63.1428571429	91	1	345	NA	0.7599118943	NA	NA	7	0.3181818182	49.2857142857	15.6818181818	0.6404026565	0.6684912162	NA	NA	26242.5458498119	4.7112654816	0	0	0.017952776	0	0	4.4190225136	0.7567323483	0	0
Sample148	49.97	3.8988602323	Richness	Sample148	1	OSU	2014	3	2	9	4	2.4	3.4	3.2.4	3.2.4.2	2014.3.2.4.2	Seed	1		OSU.14.SDH.9.4.2	148	2	7	D	Seed	0	2	3	1	0	1	NA	24	22	NA	61.6153846154	106	1	652	NA	1.436123348	NA	NA	13	0.5909090909	50.1538461538	29.6363636364	0.6551066917	0.6404727054	NA	NA	37163.5418229627	7.1781866928	5.7620581872	0	0.0193151307	80.2717794033	0	4.570128783	0.9126570205	0.8300789035	0
Sample149	48.11	3.9412221865	Richness	Sample149	1	AS	2014	1	1	2	2	1.2	1.2	1.1.2	1.1.2.3	2014.1.1.2.3	Seed	1		AS.14.SDH.2.2.3	149	2	7	E	Seed	0	3	3	0	1	1	NA	20	18	NA	114.21875	218	1	2587.8	NA	5.7	NA	NA	32	1.7777777778	80.86875	143.7666666667	0.7431860131	0.6416797488	73	103	28557.291010284	369.706752156	342.9276082512	7.5415194452	1.2946142266	92.7566527393	2.0398652178	4.4557322148	2.5690304965	2.5364670395	0.9315351339
Sample150	52.49	4.6001646874	Richness	Sample150	1	PC	2014	2	1	1	2	1.2	2.2	2.1.2	2.1.2.4	2014.2.1.2.4	Seed	1		PC.14.SDH.1.2.4	150	2	7	F	Seed	0	4	3	1	1	1	NA	16	15	NA	73.8333333333	120	1	355	NA	0.781938326	NA	NA	6	0.4	59.1666666667	23.6666666667	0.7128757717	0.7128757717	NA	NA	21754.9768707325	219.064567464	148.357548216	2.8336565922	1.0069629987	67.7232059632	1.2935257513	4.3375785884	2.3425501225	2.1742271758	0.5836132074
Sample151	53.26	4.2843855564	Richness	Sample151	1	OSU	2014	3	2	10	1	2.1	3.1	3.2.1	3.2.1.2	2014.3.2.1.2	Seed	1		OSU.14.SDH.10.1.2	151	2	7	G	Seed	0	2	3	1	0	1	NA	24	22	NA	73.8	147	1	897	NA	1.9757709251	NA	NA	15	0.6818181818	59.8	40.7727272727	0.6250869737	0.6454006071	NA	NA	34292.5925021323	37.5321486144	0	0.0726051599	0.1094468102	0	0.1934479175	4.535212983	1.5858232266	0	0.0304398819
Sample152	60.26	4.7559001102	Richness	Sample152	1	OSU	2014	3	2	11	1	2.1	3.1	3.2.1	3.2.1.6	2014.3.2.1.6	Seed	1		OSU.14.SDH.11.1.6	152	2	7	H	Seed	0	6	4	1	0	1	NA	24	22	NA	71.8333333333	103	1	707	NA	1.5572687225	NA	NA	12	0.5454545455	58.9166666667	32.1363636364	0.7878527722	0.7495498216	NA	NA	32653.3884571614	91.785226272	158.246130216	0	0.2810894385	172.4091519337	0	4.5139415548	1.9674788312	2.2020688875	0
Sample153	51.63	4.7665819022	Richness	Sample153	1	AS	2014	1	3	5	2	3.2	1.2	1.3.2	1.3.2.1	2014.1.3.2.1	Seed	1		AS.14.SDH.5.2.1	153	2	8	A	Seed	0	1	3	0	0	1	NA	20	18	NA	119.2272727273	183	1	1825.08	NA	4.02	NA	NA	22	1.2222222222	82.9581818182	101.3933333333	0.5971108382	0.5513815426	78	103	26336.738130282	219.2215730088	41.8339194048	0	0.8323793627	19.0829391609	0	4.4205784753	2.3428598604	1.6317878152	0
Sample154	47.83	4.2236826289	Richness	Sample154	1	PC	2014	2	1	1	3	1.3	2.3	2.1.3	2.1.3.1	2014.2.1.3.1	Seed	1		PC.14.SDH.1.3.1	154	2	8	B	Seed	0	1	3	0	0	1	NA	16	15	NA	45.125	63	1	425	NA	0.936123348	NA	NA	8	0.5333333333	53.125	28.3333333333	0.5502455402	0.5502455402	NA	NA	31833.1758897876	157.551464232	13.3119721872	0	0.4949285135	8.4492849699	0	4.5028936115	2.2001702571	1.1556994836	0
Sample155	60.73	4.8551857104	Richness	Sample155	1	OSU	2014	3	2	11	2	2.2	3.2	3.2.2	3.2.2.6	2014.3.2.2.6	Seed	1		OSU.14.SDH.11.2.6	155	2	8	C	Seed	0	6	4	1	0	1	NA	24	22	NA	67.3125	126	1	887	NA	1.9537444934	NA	NA	16	0.7272727273	55.4375	40.3181818182	0.7794414613	0.7519820982	NA	NA	31934.1225650568	10.1999292024	3.78214212	0	0.0319405338	37.0800820766	0	4.5042685873	1.0492152774	0.6796224787	0
Sample156	40.71	3.8225672266	Richness	Sample156	1	OSU	2014	3	2	11	4	2.4	3.4	3.2.4	3.2.4.7	2014.3.2.4.7	Seed	1		OSU.14.SDH.11.4.7	156	2	8	D	Seed	0	7	4	0	1	1	NA	24	22	NA	61.0909090909	105	1	541	NA	1.1916299559	NA	NA	11	0.5	49.1818181818	24.5909090909	0.7148220715	0.6733530497	NA	NA	37791.7934609987	6.2651647416	5.2683682656	0	0.0165781091	84.0898600897	0	4.5774089941	0.8612454666	0.7971545033	0
Sample157	35.54	3.5317320557	Richness	Sample157	1	AS	2014	1	3	5	2	3.2	1.2	1.3.2	1.3.2.2	2014.1.3.2.2	Seed	1		AS.14.SDH.5.2.2	157	2	8	E	Seed	0	2	3	1	0	1	NA	20	18	NA	77.112	172.368	1	1298.44	NA	2.86	NA	NA	27	1.5	48.0903703704	72.1355555556	0.5397606337	0.5791324088	82	120.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sample158	43.98	3.8794459669	Richness	Sample158	1	PC	2014	2	1	1	3	1.3	2.3	2.1.3	2.1.3.2	2014.2.1.3.2	Seed	1		PC.14.SDH.1.3.2	158	2	8	F	Seed	0	2	3	1	0	1	NA	16	15	NA	77.0721428571	133.49	1	865	NA	1.9052863436	NA	NA	14	0.9333333333	61.7857142857	57.6666666667	0.6045282389	0.6045282389	NA	NA	30101.28182613	2004.7175606328	1791.38626062	40.4438274181	6.6599076153	89.3585358755	2.0174326904	4.4785994174	3.3022697769	3.2534316062	1.6174598565
Sample159	47.62	4.2941821107	Richness	Sample159	1	OSU	2014	3	2	12	1	2.1	3.1	3.2.1	3.2.1.1	2014.3.2.1.1	Seed	1		OSU.14.SDH.12.1.1	159	2	8	G	Seed	0	1	3	0	0	1	NA	24	22	NA	62	152	1	789	NA	1.7378854626	NA	NA	15	0.6818181818	52.6	35.8636363636	0.5785070988	0.6022288023	NA	NA	46507.8208045182	3.3093246432	1.9606619064	0	0.0071156304	59.2465870772	0	4.6675353284	0.6344092129	0.4713888158	0
Sample160	59.47	5.1452734022	Richness	Sample160	1	OSU	2014	3	2	12	3	2.3	3.3	3.2.3	3.2.3.8	2014.3.2.3.8	Seed	1		OSU.14.SDH.12.3.8	160	2	8	H	Seed	0	8	4	1	1	1	NA	24	22	NA	58.6625	92.17	1	208.59	NA	0.4594493392	NA	NA	4	0.1818181818	52.1475	9.4813636364	0.6186240791	0.687629563	NA	NA	43320.9018585932	11.9104762872	0	0	0.0274936019	0	0	4.6367075142	1.1109422643	0	0
Sample161	28.52	3.355923453	Richness	Sample161	1	AS	2014	1	3	5	3	3.3	1.3	1.3.3	1.3.3.3	2014.1.3.3.3	Seed	1		AS.14.SDH.5.3.3	161	2	9	A	Seed	0	3	3	0	1	1	NA	20	18	NA	115.875	177	1	2002.14	NA	4.41	NA	NA	24	1.3333333333	83.4225	111.23	0.5169061797	0.5119655945	140	150	23511.7165308709	12.5923837704	3.0279207912	0.268295125	0.0535579091	24.0456520895	2.1306142657	4.371302808	1.133295628	0.6050809216	0.1032203231
Sample162	46.97	4.0687401569	Richness	Sample162	1	PC	2014	2	1	1	3	1.3	2.3	2.1.3	2.1.3.3	2014.2.1.3.3	Seed	1		PC.14.SDH.1.3.3	162	2	9	B	Seed	0	3	3	0	1	1	NA	16	15	NA	72.8333333333	106	1	711	NA	1.5660792952	NA	NA	12	0.8	59.25	47.4	0.8303780709	0.8303780709	NA	NA	34600.845721465	87.8471605584	68.0579018208	1.8278685615	0.2538873219	77.4730809604	2.0807372144	4.5390992654	1.9486435529	1.8392133791	0.4514592197
Sample163	44	4.4335725613	Richness	Sample163	1	OSU	2014	3	2	12	4	2.4	3.4	3.2.4	3.2.4.3	2014.3.2.4.3	Seed	1		OSU.14.SDH.12.4.3	163	2	9	C	Seed	0	3	3	0	1	1	NA	24	22	NA	93.625	133	1	768	NA	1.6916299559	NA	NA	8	0.3636363636	96	34.9090909091	0.6166091618	0.6414668886	NA	NA	44471.6002291807	8.82308874	2.5600998648	0	0.0198398274	29.0159142704	0	4.6480925226	0.9922480674	0.5514621806	0
Sample164	50.3	3.8151743808	Richness	Sample164	1	OSU	2014	3	2	12	5	2.5	3.5	3.2.5	3.2.5.4	2014.3.2.5.4	Seed	1		OSU.14.SDH.12.5.4	164	2	9	D	Seed	0	4	3	1	1	1	NA	24	22	NA	74	142	1	966	NA	2.127753304	NA	NA	16	0.7272727273	60.375	43.9090909091	0.6451270235	0.6807817945	NA	NA	46210.9136247634	8.9200418688	7.902177432	0	0.0193028901	88.589017274	0	4.6647539529	0.9965135052	0.9494962461	0
Sample165	57.41	4.3066661976	Richness	Sample165	1	AS	2014	1	3	5	3	3.3	1.3	1.3.3	1.3.3.4	2014.1.3.3.4	Seed	1		AS.14.SDH.5.3.4	165	2	9	E	Seed	0	4	3	1	1	1	NA	20	18	NA	109.6666666667	168	1	1870.48	NA	4.12	NA	NA	27	1.5	69.277037037	103.9155555556	0.6958817674	0.6334550607	132	119	22122.9281980831	582.5764251072	361.4469605136	12.6478082454	2.6333603757	62.0428402071	2.1710127119	4.3448622403	2.7660977393	2.5592444621	1.1350629119
Sample166	50.54	4.1619245742	Richness	Sample166	1	PC	2014	2	1	1	3	1.3	2.3	2.1.3	2.1.3.4	2014.2.1.3.4	Seed	1		PC.14.SDH.1.3.4	166	2	9	F	Seed	0	4	3	1	1	1	NA	16	15	NA	79.4375	110.29	1	516.63	NA	1.1379515419	NA	NA	8	0.5333333333	64.57875	34.442	0.5281265102	0.5281265102	NA	NA	40327.6103564345	591.8485073736	627.698532144	17.1780212109	1.4676012343	106.0572974881	2.9024355045	4.6056132573	2.7729437308	2.7984424464	1.2595466058
Sample167	41.6	4.5304803857	Richness	Sample167	1	OSU	2014	3	2	13	2	2.2	3.2	3.2.2	3.2.2.3	2014.3.2.2.3	Seed	1		OSU.14.SDH.13.2.3	167	2	9	G	Seed	0	3	3	0	1	1	NA	24	22	NA	70	116	1	596	NA	1.3127753304	NA	NA	11	0.5	54.1818181818	27.0909090909	0.6845088937	0.6535540065	NA	NA	34181.3390710743	28.1679409848	42.0124086192	0	0.0824073654	149.1497324631	0	4.5338017778	1.4649057726	1.633593763	0
Sample168	73.54	4.589007507	Richness	Sample168	1	OSU	2014	3	2	13	3	2.3	3.3	3.2.3	3.2.3.6	2014.3.2.3.6	Seed	1		OSU.14.SDH.13.3.6	168	2	9	H	Seed	0	6	4	1	0	1	NA	24	22	NA	68.88	96.29	1	620.48	NA	1.3666960352	NA	NA	11	0.5	56.4072727273	28.2036363636	0.6312282152	0.6605716654	NA	NA	30159.0242101604	6.2549199528	0	0	0.0207397955	0	0	4.4794316858	0.860632625	0	0
Sample169	43.53	4.3121978741	Richness	Sample169	1	AS	2014	1	3	6	2	3.2	1.2	1.3.2	1.3.2.3	2014.1.3.2.3	Seed	1		AS.14.SDH.6.2.3	169	2	10	A	Seed	0	3	3	0	1	1	NA	20	18	NA	98.23275	185.976	1	2215.52	NA	4.88	NA	NA	32	1.7777777778	69.235	123.0844444444	0.6381985661	0.6011951459	156	163.5	22569.4317599418	4.7074076472	0	0	0.0208574487	0	0	4.353539867	0.7564388928	0	0
Sample170	42.91	4.4132376626	Richness	Sample170	1	PC	2014	2	1	1	4	1.4	2.4	2.1.4	2.1.4.1	2014.2.1.4.1	Seed	1		PC.14.SDH.1.4.1	170	2	10	B	Seed	0	1	3	0	0	1	NA	16	15	NA	62.4444444444	111	1	448	NA	0.986784141	NA	NA	9	0.6	49.7777777778	29.8666666667	0.6656582813	0.6656582813	NA	NA	31115.6678312079	2.5294326336	1.4665267776	0	0.0081291285	57.9784872749	0	4.4929930838	0.5477048969	0.3920858347	0
Sample171	45.04	4.4538486365	Richness	Sample171	1	OSU	2014	3	2	14	1	2.1	3.1	3.2.1	3.2.1.7	2014.3.2.1.7	Seed	1		OSU.14.SDH.14.1.7	171	2	10	C	Seed	0	7	4	0	1	1	NA	24	22	NA	81.6252380952	144.45	1	1369.7	NA	3.0169603524	NA	NA	21	0.9545454545	65.2238095238	62.2590909091	0.7321414285	0.7172473561	NA	NA	29732.3050915205	768.7833304344	1371.9398511048	0.0956061925	2.5856835791	178.4559832131	0.0124360387	4.4732431871	2.8863685023	3.1376515111	0.0396544783
Sample172	53.27	4.4491628994	Richness	Sample172	1	OSU	2014	3	2	14	2	2.2	3.2	3.2.2	3.2.2.5	2014.3.2.2.5	Seed	1		OSU.14.SDH.14.2.5	172	2	10	D	Seed	0	5	4	0	0	1	NA	24	22	NA	69.7857142857	123	1	815	NA	1.795154185	NA	NA	14	0.6363636364	58.2142857143	37.0454545455	0.7321612385	0.7072099675	NA	NA	39063.8218569657	187.4427453696	2.8771959048	0	0.4798371907	1.534973199	0	4.5917858482	2.2751794227	0.5885177454	0
Sample173	35	3.5419563161	Richness	Sample173	1	AS	2014	1	3	6	2	3.2	1.2	1.3.2	1.3.2.4	2014.1.3.2.4	Seed	1		AS.14.SDH.6.2.4	173	2	10	E	Seed	0	4	3	1	1	1	NA	20	18	NA	107.8936170213	164	1	2201.9	NA	4.85	NA	NA	47	2.6111111111	46.8489361702	122.3277777778	0.5067667669	0.5940595001	125	111	30413.5743970353	9.4191544848	0	0	0.0309702318	0	0	4.4830817436	1.0178324774	0	0
Sample174	48.84	4.5830605979	Richness	Sample174	1	PC	2014	2	1	1	4	1.4	2.4	2.1.4	2.1.4.2	2014.2.1.4.2	Seed	1		PC.14.SDH.1.4.2	174	2	10	F	Seed	0	2	3	1	0	1	NA	16	15	NA	40.3333333333	73	1	262	NA	0.577092511	NA	NA	9	0.6	29.1111111111	17.4666666667	0.7084410716	0.7084410716	NA	NA	47967.2855104374	2195.4990595464	0	56.711300533	4.5770758887	0	2.5830710465	4.6809541961	3.3417310217	0	1.7612608613
Sample175	46.01	4.4026966025	Richness	Sample175	1	OSU	2014	3	2	14	3	2.3	3.3	3.2.3	3.2.3.1	2014.3.2.3.1	Seed	1		OSU.14.SDH.14.3.1	175	2	10	G	Seed	0	1	3	0	0	1	NA	24	22	NA	59.75	91	1	396	NA	0.872246696	NA	NA	8	0.3636363636	49.5	18	0.7101011394	0.7834268048	NA	NA	37358.153591447	1048.6856747112	1745.3330431896	0	2.8071132374	166.4305220599	0	4.5723970283	3.0210592703	3.2421270716	0
Sample176	55.78	4.2249379889	Richness	Sample176	1	OSU	2014	3	2	14	4	2.4	3.4	3.2.4	3.2.4.4	2014.3.2.4.4	Seed	1		OSU.14.SDH.14.4.4	176	2	10	H	Seed	0	4	3	1	1	1	NA	24	22	NA	77.75	133	1	785	NA	1.7290748899	NA	NA	12	0.5454545455	65.4166666667	35.6818181818	0.6159620098	0.6549887068	NA	NA	34650.0951365301	430.2084699192	669.1063198896	0	1.2415794768	155.5307174718	0	4.5397169649	2.6346872828	2.8261437139	0
Sample177	24.83	3.8482712897	Richness	Sample177	1	AS	2014	1	3	6	3	3.3	1.3	1.3.3	1.3.3.1	2014.1.3.3.1	Seed	1		AS.14.SDH.6.3.1	177	2	11	A	Seed	0	1	3	0	0	1	NA	20	18	NA	83.4349090909	208.656	1	1684.34	NA	3.71	NA	NA	33	1.8333333333	51.0406060606	93.5744444444	0.6059726307	0.587311218	139	143	22102.7312807864	2584.4996568864	1517.760924948	37.987674859	11.6931234609	58.7255224006	1.4698270421	4.3444655921	3.4125444845	3.181489415	1.5909273356
Sample178	36.85	3.502884814	Richness	Sample178	1	PC	2014	2	1	1	4	1.4	2.4	2.1.4	2.1.4.3	2014.2.1.4.3	Seed	1		PC.14.SDH.1.4.3	178	2	11	B	Seed	0	3	3	0	1	1	NA	16	15	NA	53.8	74	1	207	NA	0.4559471366	NA	NA	5	0.3333333333	41.4	13.8	0.7414988187	0.7414988187	NA	NA	33375.2474705978	1019.7308019576	2785.4548404408	0	3.0553505344	273.1558990955	0	4.5234375069	3.0089112204	3.4450520089	0
Sample179	46.25	4.1350314205	Richness	Sample179	1	OSU	2014	3	2	14	5	2.5	3.5	3.2.5	3.2.5.5	2014.3.2.5.5	Seed	1		OSU.14.SDH.14.5.5	179	2	11	C	Seed	0	5	4	0	0	1	NA	24	22	NA	85.5	151	1	1269	NA	2.795154185	NA	NA	18	0.8181818182	70.5	57.6818181818	0.811023834	0.752162795	NA	NA	39309.9113219093	342.6546838968	661.021934652	0	0.8716750366	192.9119798202	0	4.5945131119	2.5361222676	2.8208723791	0
Sample180	40.19	4.1698654388	Richness	Sample180	1	OSU	2014	3	2	15	1	2.1	3.1	3.2.1	3.2.1.3	2014.3.2.1.3	Seed	1		OSU.14.SDH.15.1.3	180	2	11	D	Seed	0	3	3	0	1	1	NA	24	22	NA	67.1666666667	120	1	672	NA	1.4801762115	NA	NA	12	0.5454545455	56	30.5454545455	0.5566951146	0.5881286765	NA	NA	41211.3480019212	NA	NA	NA	NA	NA	NA	4.6150273584	NA	NA	NA
Sample181	50.04	4.2185736495	Richness	Sample181	1	AS	2014	1	3	6	3	3.3	1.3	1.3.3	1.3.3.2	2014.1.3.3.2	Seed	1		AS.14.SDH.6.3.2	181	2	11	E	Seed	0	2	3	1	0	1	NA	20	18	NA	86.5421052632	185.976	1	2397.12	NA	5.28	NA	NA	38	2.1111111111	63.0821052632	133.1733333333	0.616784833	0.6254257602	146	133	18997.7502105986	21.8984464896	3.388730004	0.2382582289	0.1152686305	15.4747507117	1.0880142982	4.2787250328	1.3598060193	0.6423388637	0.0928112228
Sample182	43.34	4.2550504751	Richness	Sample182	1	PC	2014	2	1	1	4	1.4	2.4	2.1.4	2.1.4.4	2014.2.1.4.4	Seed	1		PC.14.SDH.1.4.4	182	2	11	F	Seed	0	4	3	1	1	1	NA	16	15	NA	59.875	125	1	370	NA	0.8149779736	NA	NA	8	0.5333333333	46.25	24.6666666667	0.73531321	0.73531321	NA	NA	29911.7705272362	22.740122256	0.7533909768	0	0.0760239927	3.3130471697	0	4.4758566393	1.3754829511	0.2438787673	0
